-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 12/31/2020 
Location: Latitude  57.5   Longitude -7.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.15 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2011,1,1,0,0.0
2011,1,1,1,0.0
2011,1,1,2,0.0
2011,1,1,3,0.0
2011,1,1,4,0.0
2011,1,1,5,0.0
2011,1,1,6,0.0
2011,1,1,7,0.0
2011,1,1,8,0.0
2011,1,1,9,9.55
2011,1,1,10,28.92
2011,1,1,11,49.79
2011,1,1,12,32.15
2011,1,1,13,48.12
2011,1,1,14,34.17
2011,1,1,15,10.55
2011,1,1,16,0.0
2011,1,1,17,0.0
2011,1,1,18,0.0
2011,1,1,19,0.0
2011,1,1,20,0.0
2011,1,1,21,0.0
2011,1,1,22,0.0
2011,1,1,23,0.0
2011,1,2,0,0.0
2011,1,2,1,0.0
2011,1,2,2,0.0
2011,1,2,3,0.0
2011,1,2,4,0.0
2011,1,2,5,0.0
2011,1,2,6,0.0
2011,1,2,7,0.0
2011,1,2,8,0.0
2011,1,2,9,12.34
2011,1,2,10,28.11
2011,1,2,11,43.27
2011,1,2,12,74.86
2011,1,2,13,56.31
2011,1,2,14,35.76
2011,1,2,15,9.85
2011,1,2,16,0.0
2011,1,2,17,0.0
2011,1,2,18,0.0
2011,1,2,19,0.0
2011,1,2,20,0.0
2011,1,2,21,0.0
2011,1,2,22,0.0
2011,1,2,23,0.0
2011,1,3,0,0.0
2011,1,3,1,0.0
2011,1,3,2,0.0
2011,1,3,3,0.0
2011,1,3,4,0.0
2011,1,3,5,0.0
2011,1,3,6,0.0
2011,1,3,7,0.0
2011,1,3,8,0.0
2011,1,3,9,7.05
2011,1,3,10,28.03
2011,1,3,11,40.98
2011,1,3,12,36.27
2011,1,3,13,41.44
2011,1,3,14,25.78
2011,1,3,15,10.62
2011,1,3,16,0.0
2011,1,3,17,0.0
2011,1,3,18,0.0
2011,1,3,19,0.0
2011,1,3,20,0.0
2011,1,3,21,0.0
2011,1,3,22,0.0
2011,1,3,23,0.0
2011,1,4,0,0.0
2011,1,4,1,0.0
2011,1,4,2,0.0
2011,1,4,3,0.0
2011,1,4,4,0.0
2011,1,4,5,0.0
2011,1,4,6,0.0
2011,1,4,7,0.0
2011,1,4,8,0.0
2011,1,4,9,9.98
2011,1,4,10,31.77
2011,1,4,11,56.62
2011,1,4,12,101.51
2011,1,4,13,66.6
2011,1,4,14,42.98
2011,1,4,15,13.31
2011,1,4,16,0.0
2011,1,4,17,0.0
2011,1,4,18,0.0
2011,1,4,19,0.0
2011,1,4,20,0.0
2011,1,4,21,0.0
2011,1,4,22,0.0
2011,1,4,23,0.0
2011,1,5,0,0.0
2011,1,5,1,0.0
2011,1,5,2,0.0
2011,1,5,3,0.0
2011,1,5,4,0.0
2011,1,5,5,0.0
2011,1,5,6,0.0
2011,1,5,7,0.0
2011,1,5,8,0.0
2011,1,5,9,11.55
2011,1,5,10,43.52
2011,1,5,11,80.34
2011,1,5,12,91.55
2011,1,5,13,67.89
2011,1,5,14,36.37
2011,1,5,15,12.12
2011,1,5,16,0.0
2011,1,5,17,0.0
2011,1,5,18,0.0
2011,1,5,19,0.0
2011,1,5,20,0.0
2011,1,5,21,0.0
2011,1,5,22,0.0
2011,1,5,23,0.0
2011,1,6,0,0.0
2011,1,6,1,0.0
2011,1,6,2,0.0
2011,1,6,3,0.0
2011,1,6,4,0.0
2011,1,6,5,0.0
2011,1,6,6,0.0
2011,1,6,7,0.0
2011,1,6,8,0.0
2011,1,6,9,11.54
2011,1,6,10,36.05
2011,1,6,11,73.52
2011,1,6,12,106.95
2011,1,6,13,84.61
2011,1,6,14,51.48
2011,1,6,15,17.52
2011,1,6,16,0.0
2011,1,6,17,0.0
2011,1,6,18,0.0
2011,1,6,19,0.0
2011,1,6,20,0.0
2011,1,6,21,0.0
2011,1,6,22,0.0
2011,1,6,23,0.0
2011,1,7,0,0.0
2011,1,7,1,0.0
2011,1,7,2,0.0
2011,1,7,3,0.0
2011,1,7,4,0.0
2011,1,7,5,0.0
2011,1,7,6,0.0
2011,1,7,7,0.0
2011,1,7,8,0.0
2011,1,7,9,9.42
2011,1,7,10,29.05
